"Plot Title: Pressure_870_052421"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810870, SEN S/N: 20810870)","Temp, °C (LGR S/N: 20810870, SEN S/N: 20810870)","Water Level, meters (LGR S/N: 20810870)"
1,05/24/21 06:30:00 AM,101.407,23.677,-0.018
2,05/24/21 06:30:30 AM,101.425,23.677,-0.016
3,05/24/21 06:31:00 AM,101.425,23.677,-0.016
4,05/24/21 06:31:30 AM,101.425,23.677,-0.016
5,05/24/21 06:32:00 AM,101.407,23.677,-0.018
6,05/24/21 06:32:30 AM,101.422,23.581,-0.017
7,05/24/21 06:33:00 AM,101.422,23.581,-0.017
8,05/24/21 06:33:30 AM,101.422,23.581,-0.017
9,05/24/21 06:34:00 AM,101.422,23.581,-0.017
10,05/24/21 06:34:30 AM,101.422,23.581,-0.017
11,05/24/21 06:35:00 AM,101.422,23.581,-0.017
12,05/24/21 06:35:30 AM,101.440,23.581,-0.015
13,05/24/21 06:36:00 AM,101.440,23.581,-0.015
14,05/24/21 06:36:30 AM,101.404,23.581,-0.018
15,05/24/21 06:37:00 AM,101.422,23.581,-0.017
16,05/24/21 06:37:30 AM,101.404,23.581,-0.018
17,05/24/21 06:38:00 AM,101.404,23.581,-0.018
18,05/24/21 06:38:30 AM,101.422,23.581,-0.017
19,05/24/21 06:39:00 AM,101.404,23.581,-0.018
20,05/24/21 06:39:30 AM,101.422,23.581,-0.017
21,05/24/21 06:40:00 AM,101.422,23.581,-0.017
22,05/24/21 06:40:30 AM,101.422,23.581,-0.017
23,05/24/21 06:41:00 AM,101.422,23.581,-0.017
24,05/24/21 06:41:30 AM,101.422,23.581,-0.017
25,05/24/21 06:42:00 AM,101.422,23.581,-0.017
26,05/24/21 06:42:30 AM,101.440,23.581,-0.015
27,05/24/21 06:43:00 AM,101.440,23.581,-0.015
28,05/24/21 06:43:30 AM,101.440,23.581,-0.015
29,05/24/21 06:44:00 AM,101.440,23.581,-0.015
30,05/24/21 06:44:30 AM,101.422,23.581,-0.017
31,05/24/21 06:45:00 AM,101.422,23.581,-0.017
32,05/24/21 06:45:30 AM,101.422,23.581,-0.017
33,05/24/21 06:46:00 AM,101.404,23.581,-0.018
34,05/24/21 06:46:30 AM,101.401,23.484,-0.019
35,05/24/21 06:47:00 AM,101.401,23.484,-0.019
36,05/24/21 06:47:30 AM,101.419,23.484,-0.017
37,05/24/21 06:48:00 AM,101.401,23.484,-0.019
38,05/24/21 06:48:30 AM,101.383,23.484,-0.020
39,05/24/21 06:49:00 AM,101.401,23.484,-0.019
40,05/24/21 06:49:30 AM,101.383,23.484,-0.020
41,05/24/21 06:50:00 AM,101.419,23.484,-0.017
42,05/24/21 06:50:30 AM,101.348,23.484,-0.024
43,05/24/21 06:51:00 AM,101.437,23.484,-0.015
44,05/24/21 06:51:30 AM,101.419,23.484,-0.017
45,05/24/21 06:52:00 AM,101.437,23.484,-0.015
46,05/24/21 06:52:30 AM,101.437,23.484,-0.015
47,05/24/21 06:53:00 AM,101.437,23.484,-0.015
48,05/24/21 06:53:30 AM,101.419,23.484,-0.017
49,05/24/21 06:54:00 AM,101.419,23.484,-0.017
50,05/24/21 06:54:30 AM,101.419,23.484,-0.017
51,05/24/21 06:55:00 AM,101.401,23.484,-0.019
52,05/24/21 06:55:30 AM,101.419,23.484,-0.017
53,05/24/21 06:56:00 AM,101.401,23.484,-0.019
54,05/24/21 06:56:30 AM,101.419,23.484,-0.017
55,05/24/21 06:57:00 AM,101.419,23.484,-0.017
56,05/24/21 06:57:30 AM,101.419,23.484,-0.017
57,05/24/21 06:58:00 AM,101.437,23.484,-0.015
58,05/24/21 06:58:30 AM,101.419,23.484,-0.017
59,05/24/21 06:59:00 AM,101.348,23.484,-0.024
60,05/24/21 06:59:30 AM,101.365,23.484,-0.022
61,05/24/21 07:00:00 AM,101.401,23.484,-0.019
62,05/24/21 07:00:30 AM,101.419,23.484,-0.017
63,05/24/21 07:01:00 AM,101.419,23.484,-0.017
64,05/24/21 07:01:30 AM,101.419,23.484,-0.017
65,05/24/21 07:02:00 AM,101.419,23.484,-0.017
66,05/24/21 07:02:30 AM,101.401,23.484,-0.019
67,05/24/21 07:03:00 AM,101.401,23.484,-0.019
68,05/24/21 07:03:30 AM,101.419,23.484,-0.017
69,05/24/21 07:04:00 AM,101.330,23.484,-0.026
70,05/24/21 07:04:30 AM,101.419,23.484,-0.017
71,05/24/21 07:05:00 AM,101.419,23.484,-0.017
72,05/24/21 07:05:30 AM,101.437,23.484,-0.015
73,05/24/21 07:06:00 AM,101.419,23.484,-0.017
74,05/24/21 07:06:30 AM,101.437,23.484,-0.015
75,05/24/21 07:07:00 AM,101.419,23.484,-0.017
76,05/24/21 07:07:30 AM,101.437,23.484,-0.015
77,05/24/21 07:08:00 AM,101.437,23.484,-0.015
78,05/24/21 07:08:30 AM,101.419,23.484,-0.017
79,05/24/21 07:09:00 AM,101.437,23.484,-0.015
80,05/24/21 07:09:30 AM,101.437,23.484,-0.015
81,05/24/21 07:10:00 AM,101.437,23.484,-0.015
82,05/24/21 07:10:30 AM,101.437,23.484,-0.015
83,05/24/21 07:11:00 AM,101.455,23.484,-0.013
84,05/24/21 07:11:30 AM,101.455,23.484,-0.013
85,05/24/21 07:12:00 AM,101.455,23.484,-0.013
86,05/24/21 07:12:30 AM,101.455,23.484,-0.013
87,05/24/21 07:13:00 AM,101.455,23.484,-0.013
88,05/24/21 07:13:30 AM,101.455,23.484,-0.013
89,05/24/21 07:14:00 AM,101.455,23.484,-0.013
90,05/24/21 07:14:30 AM,101.455,23.484,-0.013
91,05/24/21 07:15:00 AM,101.437,23.484,-0.015
92,05/24/21 07:15:30 AM,101.455,23.484,-0.013
93,05/24/21 07:16:00 AM,101.455,23.484,-0.013
94,05/24/21 07:16:30 AM,101.437,23.484,-0.015
95,05/24/21 07:17:00 AM,101.437,23.484,-0.015
96,05/24/21 07:17:30 AM,101.440,23.581,-0.015
97,05/24/21 07:18:00 AM,101.440,23.581,-0.015
98,05/24/21 07:18:30 AM,101.440,23.581,-0.015
99,05/24/21 07:19:00 AM,101.458,23.581,-0.013
100,05/24/21 07:19:30 AM,101.458,23.581,-0.013
101,05/24/21 07:20:00 AM,101.440,23.581,-0.015
102,05/24/21 07:20:30 AM,101.440,23.581,-0.015
103,05/24/21 07:21:00 AM,101.458,23.581,-0.013
104,05/24/21 07:21:30 AM,101.440,23.581,-0.015
105,05/24/21 07:22:00 AM,101.440,23.581,-0.015
106,05/24/21 07:22:30 AM,101.440,23.581,-0.015
107,05/24/21 07:23:00 AM,101.458,23.581,-0.013
108,05/24/21 07:23:30 AM,101.458,23.581,-0.013
109,05/24/21 07:24:00 AM,101.440,23.581,-0.015
110,05/24/21 07:24:30 AM,101.458,23.581,-0.013
111,05/24/21 07:25:00 AM,101.461,23.677,-0.013
112,05/24/21 07:25:30 AM,101.461,23.677,-0.013
