"Plot Title: Pressure_876_051421"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810876, SEN S/N: 20810876)","Temp, °C (LGR S/N: 20810876, SEN S/N: 20810876)","Water Level, meters (LGR S/N: 20810876)"
1,05/14/21 06:00:00 AM,101.485,22.812,-0.009
2,05/14/21 06:00:03 AM,101.485,22.812,-0.009
3,05/14/21 06:00:06 AM,101.485,22.812,-0.009
4,05/14/21 06:00:09 AM,101.485,22.812,-0.009
5,05/14/21 06:00:12 AM,101.485,22.812,-0.009
6,05/14/21 06:00:15 AM,101.485,22.812,-0.009
7,05/14/21 06:00:18 AM,101.485,22.812,-0.009
8,05/14/21 06:00:21 AM,101.485,22.812,-0.009
9,05/14/21 06:00:24 AM,101.485,22.812,-0.009
10,05/14/21 06:00:27 AM,101.485,22.812,-0.009
11,05/14/21 06:00:30 AM,101.485,22.812,-0.009
12,05/14/21 06:00:33 AM,101.485,22.812,-0.009
13,05/14/21 06:00:36 AM,101.485,22.812,-0.009
14,05/14/21 06:00:39 AM,101.485,22.812,-0.009
15,05/14/21 06:00:42 AM,101.485,22.812,-0.009
16,05/14/21 06:00:45 AM,101.485,22.812,-0.009
17,05/14/21 06:00:48 AM,101.485,22.812,-0.009
18,05/14/21 06:00:51 AM,101.467,22.812,-0.011
19,05/14/21 06:00:54 AM,101.485,22.812,-0.009
20,05/14/21 06:00:57 AM,101.485,22.812,-0.009
21,05/14/21 06:01:00 AM,101.485,22.812,-0.009
22,05/14/21 06:01:03 AM,101.485,22.812,-0.009
23,05/14/21 06:01:06 AM,101.485,22.812,-0.009
24,05/14/21 06:01:09 AM,101.485,22.812,-0.009
25,05/14/21 06:01:12 AM,101.485,22.812,-0.009
26,05/14/21 06:01:15 AM,101.485,22.812,-0.009
27,05/14/21 06:01:18 AM,101.485,22.812,-0.009
28,05/14/21 06:01:21 AM,101.502,22.812,-0.008
29,05/14/21 06:01:24 AM,101.485,22.812,-0.009
30,05/14/21 06:01:27 AM,101.485,22.812,-0.009
31,05/14/21 06:01:30 AM,101.485,22.812,-0.009
32,05/14/21 06:01:33 AM,101.485,22.812,-0.009
33,05/14/21 06:01:36 AM,101.485,22.812,-0.009
34,05/14/21 06:01:39 AM,101.485,22.812,-0.009
35,05/14/21 06:01:42 AM,101.485,22.812,-0.009
36,05/14/21 06:01:45 AM,101.485,22.812,-0.009
37,05/14/21 06:01:48 AM,101.485,22.812,-0.009
38,05/14/21 06:01:51 AM,101.485,22.812,-0.009
39,05/14/21 06:01:54 AM,101.485,22.812,-0.009
40,05/14/21 06:01:57 AM,101.485,22.812,-0.009
41,05/14/21 06:02:00 AM,101.485,22.812,-0.009
42,05/14/21 06:02:03 AM,101.485,22.812,-0.009
43,05/14/21 06:02:06 AM,101.485,22.812,-0.009
44,05/14/21 06:02:09 AM,101.485,22.812,-0.009
45,05/14/21 06:02:12 AM,101.485,22.812,-0.009
46,05/14/21 06:02:15 AM,101.485,22.812,-0.009
47,05/14/21 06:02:18 AM,101.502,22.812,-0.008
48,05/14/21 06:02:21 AM,101.502,22.812,-0.008
49,05/14/21 06:02:24 AM,101.485,22.812,-0.009
50,05/14/21 06:02:27 AM,101.485,22.812,-0.009
51,05/14/21 06:02:30 AM,101.485,22.812,-0.009
52,05/14/21 06:02:33 AM,101.485,22.812,-0.009
53,05/14/21 06:02:36 AM,101.485,22.812,-0.009
54,05/14/21 06:02:39 AM,101.485,22.812,-0.009
55,05/14/21 06:02:42 AM,101.485,22.812,-0.009
56,05/14/21 06:02:45 AM,101.502,22.812,-0.008
57,05/14/21 06:02:48 AM,101.502,22.812,-0.008
58,05/14/21 06:02:51 AM,101.485,22.812,-0.009
59,05/14/21 06:02:54 AM,101.485,22.812,-0.009
60,05/14/21 06:02:57 AM,101.485,22.812,-0.009
61,05/14/21 06:03:00 AM,101.485,22.812,-0.009
62,05/14/21 06:03:03 AM,101.485,22.812,-0.009
63,05/14/21 06:03:06 AM,101.485,22.812,-0.009
64,05/14/21 06:03:09 AM,101.502,22.812,-0.008
65,05/14/21 06:03:12 AM,101.502,22.812,-0.008
66,05/14/21 06:03:15 AM,101.502,22.812,-0.008
67,05/14/21 06:03:18 AM,101.485,22.812,-0.009
68,05/14/21 06:03:21 AM,101.485,22.812,-0.009
69,05/14/21 06:03:24 AM,101.502,22.812,-0.008
70,05/14/21 06:03:27 AM,101.485,22.812,-0.009
71,05/14/21 06:03:30 AM,101.485,22.812,-0.009
72,05/14/21 06:03:33 AM,101.485,22.812,-0.009
73,05/14/21 06:03:36 AM,101.485,22.812,-0.009
74,05/14/21 06:03:39 AM,101.485,22.812,-0.009
75,05/14/21 06:03:42 AM,101.485,22.812,-0.009
76,05/14/21 06:03:45 AM,101.502,22.812,-0.008
77,05/14/21 06:03:48 AM,101.502,22.812,-0.008
78,05/14/21 06:03:51 AM,101.485,22.812,-0.009
79,05/14/21 06:03:54 AM,101.502,22.812,-0.008
80,05/14/21 06:03:57 AM,101.485,22.812,-0.009
81,05/14/21 06:04:00 AM,101.502,22.812,-0.008
82,05/14/21 06:04:03 AM,101.502,22.812,-0.008
83,05/14/21 06:04:06 AM,101.502,22.812,-0.008
84,05/14/21 06:04:09 AM,101.502,22.812,-0.008
85,05/14/21 06:04:12 AM,101.502,22.812,-0.008
86,05/14/21 06:04:15 AM,101.502,22.812,-0.008
87,05/14/21 06:04:18 AM,101.502,22.812,-0.008
88,05/14/21 06:04:21 AM,101.502,22.812,-0.008
89,05/14/21 06:04:24 AM,101.502,22.812,-0.008
90,05/14/21 06:04:27 AM,101.502,22.812,-0.008
91,05/14/21 06:04:30 AM,101.502,22.812,-0.008
92,05/14/21 06:04:33 AM,101.502,22.812,-0.008
93,05/14/21 06:04:36 AM,101.502,22.812,-0.008
94,05/14/21 06:04:39 AM,101.502,22.812,-0.008
95,05/14/21 06:04:42 AM,101.502,22.812,-0.008
96,05/14/21 06:04:45 AM,101.485,22.812,-0.009
97,05/14/21 06:04:48 AM,101.502,22.812,-0.008
98,05/14/21 06:04:51 AM,101.502,22.812,-0.008
99,05/14/21 06:04:54 AM,101.502,22.812,-0.008
100,05/14/21 06:04:57 AM,101.502,22.812,-0.008
101,05/14/21 06:05:00 AM,101.502,22.812,-0.008
102,05/14/21 06:05:03 AM,101.502,22.812,-0.008
103,05/14/21 06:05:06 AM,101.502,22.812,-0.008
104,05/14/21 06:05:09 AM,101.502,22.812,-0.008
105,05/14/21 06:05:12 AM,101.502,22.812,-0.008
106,05/14/21 06:05:15 AM,101.502,22.812,-0.008
107,05/14/21 06:05:18 AM,101.502,22.812,-0.008
108,05/14/21 06:05:21 AM,101.502,22.812,-0.008
109,05/14/21 06:05:24 AM,101.502,22.812,-0.008
110,05/14/21 06:05:27 AM,101.502,22.812,-0.008
111,05/14/21 06:05:30 AM,101.502,22.812,-0.008
112,05/14/21 06:05:33 AM,101.502,22.812,-0.008
113,05/14/21 06:05:36 AM,101.502,22.812,-0.008
114,05/14/21 06:05:39 AM,101.502,22.812,-0.008
115,05/14/21 06:05:42 AM,101.502,22.812,-0.008
116,05/14/21 06:05:45 AM,101.502,22.812,-0.008
117,05/14/21 06:05:48 AM,101.519,22.812,-0.006
118,05/14/21 06:05:51 AM,101.502,22.812,-0.008
119,05/14/21 06:05:54 AM,101.502,22.812,-0.008
120,05/14/21 06:05:57 AM,101.502,22.812,-0.008
121,05/14/21 06:06:00 AM,101.502,22.812,-0.008
122,05/14/21 06:06:03 AM,101.502,22.812,-0.008
123,05/14/21 06:06:06 AM,101.502,22.812,-0.008
124,05/14/21 06:06:09 AM,101.485,22.812,-0.009
125,05/14/21 06:06:12 AM,101.502,22.812,-0.008
126,05/14/21 06:06:15 AM,101.502,22.812,-0.008
127,05/14/21 06:06:18 AM,101.502,22.812,-0.008
128,05/14/21 06:06:21 AM,101.502,22.812,-0.008
129,05/14/21 06:06:24 AM,101.502,22.812,-0.008
130,05/14/21 06:06:27 AM,101.502,22.812,-0.008
131,05/14/21 06:06:30 AM,101.502,22.812,-0.008
132,05/14/21 06:06:33 AM,101.502,22.812,-0.008
133,05/14/21 06:06:36 AM,101.502,22.812,-0.008
134,05/14/21 06:06:39 AM,101.519,22.812,-0.006
135,05/14/21 06:06:42 AM,101.502,22.812,-0.008
136,05/14/21 06:06:45 AM,101.485,22.812,-0.009
137,05/14/21 06:06:48 AM,101.502,22.812,-0.008
138,05/14/21 06:06:51 AM,101.502,22.812,-0.008
139,05/14/21 06:06:54 AM,101.519,22.812,-0.006
140,05/14/21 06:06:57 AM,101.502,22.812,-0.008
141,05/14/21 06:07:00 AM,101.502,22.812,-0.008
142,05/14/21 06:07:03 AM,101.502,22.812,-0.008
143,05/14/21 06:07:06 AM,101.502,22.812,-0.008
144,05/14/21 06:07:09 AM,101.502,22.812,-0.008
145,05/14/21 06:07:12 AM,101.502,22.812,-0.008
146,05/14/21 06:07:15 AM,101.502,22.812,-0.008
147,05/14/21 06:07:18 AM,101.519,22.812,-0.006
148,05/14/21 06:07:21 AM,101.502,22.812,-0.008
149,05/14/21 06:07:24 AM,101.502,22.812,-0.008
150,05/14/21 06:07:27 AM,101.502,22.812,-0.008
151,05/14/21 06:07:30 AM,101.502,22.812,-0.008
152,05/14/21 06:07:33 AM,101.502,22.812,-0.008
153,05/14/21 06:07:36 AM,101.502,22.812,-0.008
154,05/14/21 06:07:39 AM,101.502,22.812,-0.008
155,05/14/21 06:07:42 AM,101.502,22.812,-0.008
156,05/14/21 06:07:45 AM,101.502,22.812,-0.008
157,05/14/21 06:07:48 AM,101.502,22.812,-0.008
158,05/14/21 06:07:51 AM,101.502,22.812,-0.008
159,05/14/21 06:07:54 AM,101.502,22.812,-0.008
160,05/14/21 06:07:57 AM,101.519,22.812,-0.006
161,05/14/21 06:08:00 AM,101.502,22.812,-0.008
162,05/14/21 06:08:03 AM,101.502,22.812,-0.008
163,05/14/21 06:08:06 AM,101.502,22.812,-0.008
164,05/14/21 06:08:09 AM,101.502,22.812,-0.008
165,05/14/21 06:08:12 AM,101.502,22.812,-0.008
166,05/14/21 06:08:15 AM,101.502,22.812,-0.008
167,05/14/21 06:08:18 AM,101.485,22.812,-0.009
168,05/14/21 06:08:21 AM,101.502,22.812,-0.008
169,05/14/21 06:08:24 AM,101.485,22.812,-0.009
170,05/14/21 06:08:27 AM,101.485,22.812,-0.009
171,05/14/21 06:08:30 AM,101.485,22.812,-0.009
172,05/14/21 06:08:33 AM,101.485,22.812,-0.009
173,05/14/21 06:08:36 AM,101.502,22.812,-0.008
174,05/14/21 06:08:39 AM,101.502,22.812,-0.008
175,05/14/21 06:08:42 AM,101.485,22.812,-0.009
176,05/14/21 06:08:45 AM,101.502,22.812,-0.008
177,05/14/21 06:08:48 AM,101.502,22.812,-0.008
178,05/14/21 06:08:51 AM,101.485,22.812,-0.009
179,05/14/21 06:08:54 AM,101.485,22.812,-0.009
180,05/14/21 06:08:57 AM,101.485,22.812,-0.009
181,05/14/21 06:09:00 AM,101.485,22.812,-0.009
182,05/14/21 06:09:03 AM,101.485,22.812,-0.009
183,05/14/21 06:09:06 AM,101.485,22.812,-0.009
184,05/14/21 06:09:09 AM,101.485,22.812,-0.009
185,05/14/21 06:09:12 AM,101.485,22.812,-0.009
186,05/14/21 06:09:15 AM,101.485,22.812,-0.009
187,05/14/21 06:09:18 AM,101.485,22.812,-0.009
188,05/14/21 06:09:21 AM,101.485,22.812,-0.009
189,05/14/21 06:09:24 AM,101.485,22.812,-0.009
190,05/14/21 06:09:27 AM,101.485,22.812,-0.009
191,05/14/21 06:09:30 AM,101.485,22.812,-0.009
192,05/14/21 06:09:33 AM,101.485,22.812,-0.009
193,05/14/21 06:09:36 AM,101.502,22.812,-0.008
194,05/14/21 06:09:39 AM,101.502,22.812,-0.008
195,05/14/21 06:09:42 AM,101.485,22.812,-0.009
196,05/14/21 06:09:45 AM,101.502,22.812,-0.008
197,05/14/21 06:09:48 AM,101.485,22.812,-0.009
198,05/14/21 06:09:51 AM,101.487,22.908,-0.009
199,05/14/21 06:09:54 AM,101.485,22.812,-0.009
200,05/14/21 06:09:57 AM,101.485,22.812,-0.009
201,05/14/21 06:10:00 AM,101.502,22.812,-0.008
202,05/14/21 06:10:03 AM,101.485,22.812,-0.009
203,05/14/21 06:10:06 AM,101.485,22.812,-0.009
204,05/14/21 06:10:09 AM,101.485,22.812,-0.009
205,05/14/21 06:10:12 AM,101.485,22.812,-0.009
206,05/14/21 06:10:15 AM,101.485,22.812,-0.009
207,05/14/21 06:10:18 AM,101.504,22.908,-0.008
208,05/14/21 06:10:21 AM,101.485,22.812,-0.009
209,05/14/21 06:10:24 AM,101.485,22.812,-0.009
210,05/14/21 06:10:27 AM,101.487,22.908,-0.009
211,05/14/21 06:10:30 AM,101.485,22.812,-0.009
212,05/14/21 06:10:33 AM,101.485,22.812,-0.009
213,05/14/21 06:10:36 AM,101.502,22.812,-0.008
214,05/14/21 06:10:39 AM,101.502,22.812,-0.008
215,05/14/21 06:10:42 AM,101.502,22.812,-0.008
216,05/14/21 06:10:45 AM,101.485,22.812,-0.009
217,05/14/21 06:10:48 AM,101.504,22.908,-0.008
218,05/14/21 06:10:51 AM,101.502,22.812,-0.008
219,05/14/21 06:10:54 AM,101.502,22.812,-0.008
220,05/14/21 06:10:57 AM,101.485,22.812,-0.009
221,05/14/21 06:11:00 AM,101.485,22.812,-0.009
222,05/14/21 06:11:03 AM,101.485,22.812,-0.009
223,05/14/21 06:11:06 AM,101.485,22.812,-0.009
224,05/14/21 06:11:09 AM,101.487,22.908,-0.009
225,05/14/21 06:11:12 AM,101.487,22.908,-0.009
226,05/14/21 06:11:15 AM,101.485,22.812,-0.009
227,05/14/21 06:11:18 AM,101.485,22.812,-0.009
228,05/14/21 06:11:21 AM,101.502,22.812,-0.008
229,05/14/21 06:11:24 AM,101.487,22.908,-0.009
230,05/14/21 06:11:27 AM,101.504,22.908,-0.008
231,05/14/21 06:11:30 AM,101.487,22.908,-0.009
232,05/14/21 06:11:33 AM,101.487,22.908,-0.009
233,05/14/21 06:11:36 AM,101.487,22.908,-0.009
234,05/14/21 06:11:39 AM,101.487,22.908,-0.009
235,05/14/21 06:11:42 AM,101.487,22.908,-0.009
236,05/14/21 06:11:45 AM,101.485,22.812,-0.009
237,05/14/21 06:11:48 AM,101.504,22.908,-0.008
238,05/14/21 06:11:51 AM,101.487,22.908,-0.009
239,05/14/21 06:11:54 AM,101.504,22.908,-0.008
240,05/14/21 06:11:57 AM,101.504,22.908,-0.008
241,05/14/21 06:12:00 AM,101.487,22.908,-0.009
242,05/14/21 06:12:03 AM,101.504,22.908,-0.008
243,05/14/21 06:12:06 AM,101.487,22.908,-0.009
244,05/14/21 06:12:09 AM,101.487,22.908,-0.009
245,05/14/21 06:12:12 AM,101.504,22.908,-0.008
246,05/14/21 06:12:15 AM,101.504,22.908,-0.008
247,05/14/21 06:12:18 AM,101.504,22.908,-0.008
248,05/14/21 06:12:21 AM,101.504,22.908,-0.008
249,05/14/21 06:12:24 AM,101.504,22.908,-0.008
250,05/14/21 06:12:27 AM,101.504,22.908,-0.008
251,05/14/21 06:12:30 AM,101.504,22.908,-0.008
252,05/14/21 06:12:33 AM,101.504,22.908,-0.008
253,05/14/21 06:12:36 AM,101.504,22.908,-0.008
254,05/14/21 06:12:39 AM,101.504,22.908,-0.008
255,05/14/21 06:12:42 AM,101.487,22.908,-0.009
256,05/14/21 06:12:45 AM,101.504,22.908,-0.008
257,05/14/21 06:12:48 AM,101.504,22.908,-0.008
258,05/14/21 06:12:51 AM,101.487,22.908,-0.009
259,05/14/21 06:12:54 AM,101.487,22.908,-0.009
260,05/14/21 06:12:57 AM,101.487,22.908,-0.009
261,05/14/21 06:13:00 AM,101.504,22.908,-0.008
262,05/14/21 06:13:03 AM,101.504,22.908,-0.008
263,05/14/21 06:13:06 AM,101.504,22.908,-0.008
264,05/14/21 06:13:09 AM,101.504,22.908,-0.008
265,05/14/21 06:13:12 AM,101.504,22.908,-0.008
266,05/14/21 06:13:15 AM,101.504,22.908,-0.008
267,05/14/21 06:13:18 AM,101.504,22.908,-0.008
268,05/14/21 06:13:21 AM,101.504,22.908,-0.008
269,05/14/21 06:13:24 AM,101.504,22.908,-0.008
270,05/14/21 06:13:27 AM,101.504,22.908,-0.008
271,05/14/21 06:13:30 AM,101.504,22.908,-0.008
272,05/14/21 06:13:33 AM,101.504,22.908,-0.008
273,05/14/21 06:13:36 AM,101.504,22.908,-0.008
274,05/14/21 06:13:39 AM,101.504,22.908,-0.008
275,05/14/21 06:13:42 AM,101.487,22.908,-0.009
276,05/14/21 06:13:45 AM,101.504,22.908,-0.008
277,05/14/21 06:13:48 AM,101.504,22.908,-0.008
278,05/14/21 06:13:51 AM,101.487,22.908,-0.009
279,05/14/21 06:13:54 AM,101.504,22.908,-0.008
280,05/14/21 06:13:57 AM,101.487,22.908,-0.009
281,05/14/21 06:14:00 AM,101.504,22.908,-0.008
282,05/14/21 06:14:03 AM,101.487,22.908,-0.009
283,05/14/21 06:14:06 AM,101.487,22.908,-0.009
284,05/14/21 06:14:09 AM,101.487,22.908,-0.009
285,05/14/21 06:14:12 AM,101.504,22.908,-0.008
286,05/14/21 06:14:15 AM,101.487,22.908,-0.009
287,05/14/21 06:14:18 AM,101.487,22.908,-0.009
288,05/14/21 06:14:21 AM,101.504,22.908,-0.008
289,05/14/21 06:14:24 AM,101.487,22.908,-0.009
290,05/14/21 06:14:27 AM,101.504,22.908,-0.008
291,05/14/21 06:14:30 AM,101.487,22.908,-0.009
292,05/14/21 06:14:33 AM,101.487,22.908,-0.009
293,05/14/21 06:14:36 AM,101.487,22.908,-0.009
294,05/14/21 06:14:39 AM,101.487,22.908,-0.009
295,05/14/21 06:14:42 AM,101.487,22.908,-0.009
296,05/14/21 06:14:45 AM,101.504,22.908,-0.008
297,05/14/21 06:14:48 AM,101.487,22.908,-0.009
298,05/14/21 06:14:51 AM,101.487,22.908,-0.009
299,05/14/21 06:14:54 AM,101.504,22.908,-0.008
300,05/14/21 06:14:57 AM,101.487,22.908,-0.009
301,05/14/21 06:15:00 AM,101.487,22.908,-0.009
302,05/14/21 06:15:03 AM,101.487,22.908,-0.009
303,05/14/21 06:15:06 AM,101.504,22.908,-0.008
304,05/14/21 06:15:09 AM,101.504,22.908,-0.008
305,05/14/21 06:15:12 AM,101.504,22.908,-0.008
306,05/14/21 06:15:15 AM,101.504,22.908,-0.008
307,05/14/21 06:15:18 AM,101.504,22.908,-0.008
308,05/14/21 06:15:21 AM,101.504,22.908,-0.008
309,05/14/21 06:15:24 AM,101.504,22.908,-0.008
310,05/14/21 06:15:27 AM,101.504,22.908,-0.008
311,05/14/21 06:15:30 AM,101.504,22.908,-0.008
312,05/14/21 06:15:33 AM,101.504,22.908,-0.008
313,05/14/21 06:15:36 AM,101.504,22.908,-0.008
314,05/14/21 06:15:39 AM,101.504,22.908,-0.008
315,05/14/21 06:15:42 AM,101.521,22.908,-0.006
316,05/14/21 06:15:45 AM,101.504,22.908,-0.008
317,05/14/21 06:15:48 AM,101.504,22.908,-0.008
318,05/14/21 06:15:51 AM,101.504,22.908,-0.008
319,05/14/21 06:15:54 AM,101.504,22.908,-0.008
320,05/14/21 06:15:57 AM,101.504,22.908,-0.008
321,05/14/21 06:16:00 AM,101.504,22.908,-0.008
322,05/14/21 06:16:03 AM,101.504,22.908,-0.008
323,05/14/21 06:16:06 AM,101.504,22.908,-0.008
324,05/14/21 06:16:09 AM,101.521,22.908,-0.006
325,05/14/21 06:16:12 AM,101.504,22.908,-0.008
326,05/14/21 06:16:15 AM,101.521,22.908,-0.006
327,05/14/21 06:16:18 AM,101.504,22.908,-0.008
328,05/14/21 06:16:21 AM,101.504,22.908,-0.008
329,05/14/21 06:16:24 AM,101.504,22.908,-0.008
330,05/14/21 06:16:27 AM,101.504,22.908,-0.008
331,05/14/21 06:16:30 AM,101.504,22.908,-0.008
332,05/14/21 06:16:33 AM,101.504,22.908,-0.008
333,05/14/21 06:16:36 AM,101.504,22.908,-0.008
334,05/14/21 06:16:39 AM,101.521,22.908,-0.006
335,05/14/21 06:16:42 AM,101.504,22.908,-0.008
336,05/14/21 06:16:45 AM,101.521,22.908,-0.006
337,05/14/21 06:16:48 AM,101.504,22.908,-0.008
338,05/14/21 06:16:51 AM,101.504,22.908,-0.008
339,05/14/21 06:16:54 AM,101.504,22.908,-0.008
340,05/14/21 06:16:57 AM,101.521,22.908,-0.006
341,05/14/21 06:17:00 AM,101.521,22.908,-0.006
342,05/14/21 06:17:03 AM,101.504,22.908,-0.008
343,05/14/21 06:17:06 AM,101.504,22.908,-0.008
344,05/14/21 06:17:09 AM,101.504,22.908,-0.008
