"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-24 11:30:00,"CT_343",28.81,40963.6,54278,35.9022,35.9327533057851
"2",2021-05-24 11:30:30,"CT_343",28.81,40914.9,54213.3,35.854,35.8845533057851
"3",2021-05-24 11:31:00,"CT_343",28.83,40933.6,54217.8,35.8573,35.8878533057851
"4",2021-05-24 11:31:30,"CT_343",28.86,40963.6,54227,35.8642,35.8947533057851
"5",2021-05-24 11:32:00,"CT_343",28.81,40922.3,54223.2,35.8614,35.8919533057851
"6",2021-05-24 11:32:30,"CT_343",28.81,40952.3,54263,35.891,35.9215533057851
"7",2021-05-24 11:33:00,"CT_343",28.82,40918.6,54208.1,35.8501,35.8806533057851
"8",2021-05-24 11:33:30,"CT_343",28.8,40959.8,54283.1,35.906,35.9365533057851
"9",2021-05-24 11:34:00,"CT_343",28.81,40933.6,54238.2,35.8725,35.9030533057851
"10",2021-05-24 11:34:30,"CT_343",28.82,40959.8,54262.7,35.8908,35.9213533057851
"11",2021-05-24 11:35:00,"CT_343",28.84,40959.8,54242.3,35.8756,35.9061533057851
"12",2021-05-24 11:35:30,"CT_343",28.82,40963.6,54267.8,35.8946,35.9251533057851
"13",2021-05-24 11:36:00,"CT_343",28.87,40997.4,54261.6,35.89,35.9205533057851
"14",2021-05-24 11:36:30,"CT_343",28.92,40982.3,54190.7,35.8371,35.8676533057851
"15",2021-05-24 11:37:00,"CT_343",28.81,40971.1,54287.9,35.9096,35.9401533057851
"16",2021-05-24 11:37:30,"CT_343",28.82,40929.8,54222.9,35.8612,35.8917533057851
"17",2021-05-24 11:38:00,"CT_343",28.83,40971.1,54267.5,35.8944,35.9249533057851
"18",2021-05-24 11:38:30,"CT_343",28.82,40967.3,54272.7,35.8982,35.9287533057851
"19",2021-05-24 11:39:00,"CT_343",28.91,40967.3,54181,35.8299,35.8604533057851
"20",2021-05-24 11:39:30,"CT_343",28.83,40959.8,54252.5,35.8832,35.9137533057851
"21",2021-05-24 11:40:00,"CT_343",28.84,40937.3,54212.5,35.8534,35.8839533057851
"22",2021-05-24 11:40:30,"CT_343",28.87,40944.8,54191.9,35.838,35.8685533057851
"23",2021-05-24 11:41:00,"CT_343",28.84,40944.8,54222.4,35.8608,35.8913533057851
