"","date","LoggerID","FullLoggerID","TempInSitu","E_Cond","Salinity_psu"
"1",2021-08-04 17:00:00,"353","CT_353_080421",27.325252956636,54991.9709264126,34.62670346354
"2",2021-08-04 17:01:00,"353","CT_353_080421",27.2852743101183,55089.9317838371,34.7259000259784
"3",2021-08-04 17:02:00,"353","CT_353_080421",27.2852956636005,55073.5926412615,34.7142883235667
"4",2021-08-04 17:03:00,"353","CT_353_080421",27.2853170170828,55057.3534986859,34.7027482200908
"5",2021-08-04 17:04:00,"353","CT_353_080421",27.285338370565,55077.9143561104,34.7173235716978
"6",2021-08-04 17:05:00,"353","CT_353_080421",27.2953597240473,55087.4752135348,34.7166492052354
"7",2021-08-04 17:06:00,"353","CT_353_080421",27.2953810775296,55082.2360709593,34.71291590993
"8",2021-08-04 17:07:00,"353","CT_353_080421",27.2954024310118,55073.3969283837,34.7066284057413
"9",2021-08-04 17:08:00,"353","CT_353_080421",27.2854237844941,55049.7577858081,34.6972786596352
"10",2021-08-04 17:09:00,"353","CT_353_080421",27.2854451379763,54982.0186432326,34.6491992541277
"11",2021-08-04 17:10:00,"353","CT_353_080421",27.2854664914586,54943.779500657,34.6220560043831
"12",2021-08-04 17:11:00,"353","CT_353_080421",27.2854878449409,54978.9403580815,34.6469836244598
"13",2021-08-04 17:12:00,"353","CT_353_080421",27.2755091984231,54948.1012155059,34.6325146171771
"14",2021-08-04 17:13:00,"353","CT_353_080421",27.2555305519054,54964.9620729303,34.6593249371636
"15",2021-08-04 17:14:00,"353","CT_353_080421",27.2555519053876,54901.1229303548,34.6139952523494
"16",2021-08-04 17:15:00,"353","CT_353_080421",27.2555732588699,54921.5837877792,34.6285017229423
"17",2021-08-04 17:16:00,"353","CT_353_080421",27.2455946123522,54931.1446452037,34.642702056419
"18",2021-08-04 17:17:00,"353","CT_353_080421",27.2456159658344,54907.6055026281,34.6259749055832
"19",2021-08-04 17:18:00,"353","CT_353_080421",27.2356373193167,54994.0663600526,34.6947895052991
"20",2021-08-04 17:19:00,"353","CT_353_080421",27.2356586727989,54963.227217477,34.6728707041205
"21",2021-08-04 17:20:00,"353","CT_353_080421",27.2356800262812,54921.4880749014,34.6432139606302
"22",2021-08-04 17:21:00,"353","CT_353_080421",27.2257013797635,54934.5489323259,34.6599085383301
"23",2021-08-04 17:22:00,"353","CT_353_080421",27.2257227332457,54900.2097897503,34.6355035263615
