"Plot Title: CT_351_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739351, SEN S/N: 20739351)","Temp, °C (LGR S/N: 20739351, SEN S/N: 20739351)"
1,08/15/21 01:20:00 PM,195.2,29.46
2,08/15/21 01:40:00 PM,38359.7,29.20
3,08/15/21 02:00:00 PM,38535.3,28.26
4,08/15/21 02:20:00 PM,38553.3,28.35
5,08/15/21 02:40:00 PM,38542.5,28.89
6,08/15/21 03:00:00 PM,38621.8,28.89
7,08/15/21 03:20:00 PM,38582.2,28.96
8,08/15/21 03:40:00 PM,38643.5,29.03
9,08/15/21 04:00:00 PM,38618.2,29.08
10,08/15/21 04:20:00 PM,38607.4,29.02
11,08/15/21 04:40:00 PM,38625.5,28.98
12,08/15/21 05:00:00 PM,38629.1,28.94
13,08/15/21 05:20:00 PM,38567.7,28.86
14,08/15/21 05:40:00 PM,38578.5,28.86
15,08/15/21 06:00:00 PM,38546.1,28.76
16,08/15/21 06:20:00 PM,38513.8,28.69
17,08/15/21 06:40:00 PM,38499.4,28.68
18,08/15/21 07:00:00 PM,38459.9,28.62
19,08/15/21 07:20:00 PM,38517.4,28.54
20,08/15/21 07:40:00 PM,38467.1,28.46
21,08/15/21 08:00:00 PM,38459.9,28.40
22,08/15/21 08:20:00 PM,38452.7,28.34
23,08/15/21 08:40:00 PM,38456.3,28.29
24,08/15/21 09:00:00 PM,38449.1,28.23
25,08/15/21 09:20:00 PM,38399.0,28.14
26,08/15/21 09:40:00 PM,38327.6,28.04
27,08/15/21 10:00:00 PM,38366.8,27.95
28,08/15/21 10:20:00 PM,38341.9,27.90
29,08/15/21 10:40:00 PM,38327.6,27.87
30,08/15/21 11:00:00 PM,38302.6,27.82
31,08/15/21 11:20:00 PM,38263.5,27.74
32,08/15/21 11:40:00 PM,38252.8,27.68
33,08/16/21 12:00:00 AM,38227.9,27.53
34,08/16/21 12:20:00 AM,38121.7,27.45
35,08/16/21 12:40:00 AM,38125.2,27.43
36,08/16/21 01:00:00 AM,38125.2,27.38
