"Plot Title: CT_330_CTD_Casting_051421"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739330, SEN S/N: 20739330)","Temp, °C (LGR S/N: 20739330, SEN S/N: 20739330)","Specific Conductance, μS/cm (LGR S/N: 20739330)","Salinity, ppt (LGR S/N: 20739330)"
1,05/14/21 06:00:00 AM,0.0,22.92,0.0,0.0123
2,05/14/21 06:00:03 AM,0.0,22.92,0.0,0.0123
3,05/14/21 06:00:06 AM,0.0,22.92,0.0,0.0123
4,05/14/21 06:00:09 AM,0.0,22.92,0.0,0.0123
5,05/14/21 06:00:12 AM,0.0,22.92,0.0,0.0123
6,05/14/21 06:00:15 AM,0.0,22.92,0.0,0.0123
7,05/14/21 06:00:18 AM,0.0,22.92,0.0,0.0123
8,05/14/21 06:00:21 AM,0.0,22.92,0.0,0.0123
9,05/14/21 06:00:24 AM,0.0,22.93,0.0,0.0123
10,05/14/21 06:00:27 AM,0.0,22.92,0.0,0.0123
11,05/14/21 06:00:30 AM,0.0,22.92,0.0,0.0123
12,05/14/21 06:00:33 AM,0.0,22.93,0.0,0.0123
13,05/14/21 06:00:36 AM,0.0,22.92,0.0,0.0123
14,05/14/21 06:00:39 AM,0.0,22.92,0.0,0.0123
15,05/14/21 06:00:42 AM,0.0,22.92,0.0,0.0123
16,05/14/21 06:00:45 AM,0.0,22.92,0.0,0.0123
17,05/14/21 06:00:48 AM,0.0,22.92,0.0,0.0123
18,05/14/21 06:00:51 AM,0.0,22.92,0.0,0.0123
19,05/14/21 06:00:54 AM,0.0,22.93,0.0,0.0123
20,05/14/21 06:00:57 AM,0.0,22.93,0.0,0.0123
21,05/14/21 06:01:00 AM,0.0,22.93,0.0,0.0123
22,05/14/21 06:01:03 AM,0.0,22.93,0.0,0.0123
23,05/14/21 06:01:06 AM,0.0,22.93,0.0,0.0123
24,05/14/21 06:01:09 AM,0.0,22.93,0.0,0.0123
25,05/14/21 06:01:12 AM,0.0,22.92,0.0,0.0123
26,05/14/21 06:01:15 AM,0.0,22.93,0.0,0.0123
27,05/14/21 06:01:18 AM,0.0,22.92,0.0,0.0123
28,05/14/21 06:01:21 AM,0.0,22.93,0.0,0.0123
29,05/14/21 06:01:24 AM,0.0,22.93,0.0,0.0123
30,05/14/21 06:01:27 AM,0.0,22.93,0.0,0.0123
31,05/14/21 06:01:30 AM,0.0,22.93,0.0,0.0123
32,05/14/21 06:01:33 AM,0.0,22.93,0.0,0.0123
33,05/14/21 06:01:36 AM,0.0,22.93,0.0,0.0123
34,05/14/21 06:01:39 AM,0.0,22.93,0.0,0.0123
35,05/14/21 06:01:42 AM,0.0,22.93,0.0,0.0123
36,05/14/21 06:01:45 AM,0.0,22.93,0.0,0.0123
37,05/14/21 06:01:48 AM,0.0,22.93,0.0,0.0123
38,05/14/21 06:01:51 AM,0.0,22.93,0.0,0.0123
39,05/14/21 06:01:54 AM,0.0,22.93,0.0,0.0123
40,05/14/21 06:01:57 AM,0.0,22.93,0.0,0.0123
41,05/14/21 06:02:00 AM,0.0,22.93,0.0,0.0123
42,05/14/21 06:02:03 AM,0.0,22.93,0.0,0.0123
43,05/14/21 06:02:06 AM,0.0,22.93,0.0,0.0123
44,05/14/21 06:02:09 AM,0.0,22.93,0.0,0.0123
45,05/14/21 06:02:12 AM,0.0,22.93,0.0,0.0123
46,05/14/21 06:02:15 AM,0.0,22.93,0.0,0.0123
47,05/14/21 06:02:18 AM,0.0,22.93,0.0,0.0123
48,05/14/21 06:02:21 AM,0.0,22.93,0.0,0.0123
49,05/14/21 06:02:24 AM,0.0,22.93,0.0,0.0123
50,05/14/21 06:02:27 AM,0.0,22.93,0.0,0.0123
51,05/14/21 06:02:30 AM,0.0,22.93,0.0,0.0123
52,05/14/21 06:02:33 AM,0.0,22.93,0.0,0.0123
53,05/14/21 06:02:36 AM,0.0,22.93,0.0,0.0123
54,05/14/21 06:02:39 AM,0.0,22.93,0.0,0.0123
55,05/14/21 06:02:42 AM,0.0,22.95,0.0,0.0123
56,05/14/21 06:02:45 AM,0.0,22.93,0.0,0.0123
57,05/14/21 06:02:48 AM,0.0,22.93,0.0,0.0123
58,05/14/21 06:02:51 AM,0.0,22.93,0.0,0.0123
59,05/14/21 06:02:54 AM,0.0,22.93,0.0,0.0123
60,05/14/21 06:02:57 AM,0.0,22.93,0.0,0.0123
61,05/14/21 06:03:00 AM,0.0,22.93,0.0,0.0123
62,05/14/21 06:03:03 AM,0.0,22.93,0.0,0.0123
63,05/14/21 06:03:06 AM,0.0,22.95,0.0,0.0123
64,05/14/21 06:03:09 AM,0.0,22.93,0.0,0.0123
65,05/14/21 06:03:12 AM,0.0,22.93,0.0,0.0123
66,05/14/21 06:03:15 AM,0.0,22.93,0.0,0.0123
67,05/14/21 06:03:18 AM,0.0,22.95,0.0,0.0123
68,05/14/21 06:03:21 AM,0.0,22.95,0.0,0.0123
69,05/14/21 06:03:24 AM,0.0,22.93,0.0,0.0123
70,05/14/21 06:03:27 AM,0.0,22.93,0.0,0.0123
71,05/14/21 06:03:30 AM,0.0,22.93,0.0,0.0123
72,05/14/21 06:03:33 AM,0.0,22.93,0.0,0.0123
73,05/14/21 06:03:36 AM,0.0,22.95,0.0,0.0123
74,05/14/21 06:03:39 AM,0.0,22.93,0.0,0.0123
75,05/14/21 06:03:42 AM,0.0,22.93,0.0,0.0123
76,05/14/21 06:03:45 AM,0.0,22.93,0.0,0.0123
77,05/14/21 06:03:48 AM,0.0,22.93,0.0,0.0123
78,05/14/21 06:03:51 AM,0.0,22.95,0.0,0.0123
79,05/14/21 06:03:54 AM,0.0,22.93,0.0,0.0123
80,05/14/21 06:03:57 AM,0.0,22.95,0.0,0.0123
81,05/14/21 06:04:00 AM,0.0,22.95,0.0,0.0123
82,05/14/21 06:04:03 AM,0.0,22.93,0.0,0.0123
83,05/14/21 06:04:06 AM,0.0,22.95,0.0,0.0123
84,05/14/21 06:04:09 AM,0.0,22.95,0.0,0.0123
85,05/14/21 06:04:12 AM,0.0,22.93,0.0,0.0123
86,05/14/21 06:04:15 AM,0.0,22.95,0.0,0.0123
87,05/14/21 06:04:18 AM,0.0,22.93,0.0,0.0123
88,05/14/21 06:04:21 AM,0.0,22.93,0.0,0.0123
89,05/14/21 06:04:24 AM,0.0,22.93,0.0,0.0123
90,05/14/21 06:04:27 AM,0.0,22.95,0.0,0.0123
91,05/14/21 06:04:30 AM,0.0,22.95,0.0,0.0123
92,05/14/21 06:04:33 AM,0.0,22.93,0.0,0.0123
93,05/14/21 06:04:36 AM,0.0,22.93,0.0,0.0123
94,05/14/21 06:04:39 AM,0.0,22.93,0.0,0.0123
95,05/14/21 06:04:42 AM,0.0,22.95,0.0,0.0123
96,05/14/21 06:04:45 AM,0.0,22.95,0.0,0.0123
97,05/14/21 06:04:48 AM,0.0,22.95,0.0,0.0123
98,05/14/21 06:04:51 AM,0.0,22.95,0.0,0.0123
99,05/14/21 06:04:54 AM,0.0,22.95,0.0,0.0123
100,05/14/21 06:04:57 AM,0.0,22.95,0.0,0.0123
101,05/14/21 06:05:00 AM,0.0,22.95,0.0,0.0123
102,05/14/21 06:05:03 AM,0.0,22.95,0.0,0.0123
103,05/14/21 06:05:06 AM,0.0,22.95,0.0,0.0123
104,05/14/21 06:05:09 AM,0.0,22.95,0.0,0.0123
105,05/14/21 06:05:12 AM,0.0,22.95,0.0,0.0123
106,05/14/21 06:05:15 AM,0.0,22.95,0.0,0.0123
107,05/14/21 06:05:18 AM,0.0,22.95,0.0,0.0123
108,05/14/21 06:05:21 AM,0.0,22.95,0.0,0.0123
109,05/14/21 06:05:24 AM,0.0,22.95,0.0,0.0123
110,05/14/21 06:05:27 AM,0.0,22.95,0.0,0.0123
111,05/14/21 06:05:30 AM,0.0,22.95,0.0,0.0123
112,05/14/21 06:05:33 AM,0.0,22.95,0.0,0.0123
113,05/14/21 06:05:36 AM,0.0,22.95,0.0,0.0123
114,05/14/21 06:05:39 AM,0.0,22.95,0.0,0.0123
115,05/14/21 06:05:42 AM,0.0,22.95,0.0,0.0123
116,05/14/21 06:05:45 AM,0.0,22.95,0.0,0.0123
117,05/14/21 06:05:48 AM,0.0,22.95,0.0,0.0123
118,05/14/21 06:05:51 AM,0.0,22.95,0.0,0.0123
119,05/14/21 06:05:54 AM,0.0,22.95,0.0,0.0123
120,05/14/21 06:05:57 AM,0.0,22.95,0.0,0.0123
121,05/14/21 06:06:00 AM,0.0,22.95,0.0,0.0123
122,05/14/21 06:06:03 AM,0.0,22.95,0.0,0.0123
123,05/14/21 06:06:06 AM,0.0,22.95,0.0,0.0123
124,05/14/21 06:06:09 AM,0.0,22.95,0.0,0.0123
125,05/14/21 06:06:12 AM,0.0,22.95,0.0,0.0123
126,05/14/21 06:06:15 AM,0.0,22.95,0.0,0.0123
127,05/14/21 06:06:18 AM,0.0,22.95,0.0,0.0123
128,05/14/21 06:06:21 AM,0.0,22.95,0.0,0.0123
129,05/14/21 06:06:24 AM,0.0,22.95,0.0,0.0123
130,05/14/21 06:06:27 AM,0.0,22.95,0.0,0.0123
131,05/14/21 06:06:30 AM,0.0,22.95,0.0,0.0123
132,05/14/21 06:06:33 AM,0.0,22.95,0.0,0.0123
133,05/14/21 06:06:36 AM,0.0,22.96,0.0,0.0123
134,05/14/21 06:06:39 AM,0.0,22.95,0.0,0.0123
135,05/14/21 06:06:42 AM,0.0,22.96,0.0,0.0123
136,05/14/21 06:06:45 AM,0.0,22.95,0.0,0.0123
137,05/14/21 06:06:48 AM,0.0,22.96,0.0,0.0123
138,05/14/21 06:06:51 AM,0.0,22.96,0.0,0.0123
139,05/14/21 06:06:54 AM,0.0,22.95,0.0,0.0123
140,05/14/21 06:06:57 AM,0.0,22.95,0.0,0.0123
141,05/14/21 06:07:00 AM,0.0,22.96,0.0,0.0123
142,05/14/21 06:07:03 AM,0.0,22.95,0.0,0.0123
143,05/14/21 06:07:06 AM,0.0,22.95,0.0,0.0123
144,05/14/21 06:07:09 AM,0.0,22.96,0.0,0.0123
145,05/14/21 06:07:12 AM,0.0,22.96,0.0,0.0123
146,05/14/21 06:07:15 AM,0.0,22.95,0.0,0.0123
147,05/14/21 06:07:18 AM,0.0,22.95,0.0,0.0123
148,05/14/21 06:07:21 AM,0.0,22.95,0.0,0.0123
149,05/14/21 06:07:24 AM,0.0,22.95,0.0,0.0123
150,05/14/21 06:07:27 AM,0.0,22.95,0.0,0.0123
151,05/14/21 06:07:30 AM,0.0,22.96,0.0,0.0123
152,05/14/21 06:07:33 AM,0.0,22.95,0.0,0.0123
